id_viagem;id_usuario;genero_usuario;ano_de_nacimiento;data_viagem;inicio_viagem;fim_viagem;id_origem;id_destino
42348610;4603712;F;2001;2025-12-31;18:25:41;18:31:29;249;160
42348611;2317136;F;1979;2025-12-31;18:25:52;18:42:05;38;381
42348612;3367273;M;1985;2025-12-31;18:25:57;18:32:01;156;50
42348613;4601060;M;1996;2025-12-31;18:25:59;18:28:40;260;263
42348614;1261610;M;1970;2025-12-31;18:26:00;18:50:14;216;241
42348616;4635320;F;2003;2025-12-31;18:26:02;18:43:01;174;160
42348617;4512715;M;1996;2025-12-31;18:26:07;18:28:26;27;171
42348619;4611577;M;1997;2025-12-31;18:26:09;18:38:44;50;56
42348620;4651246;M;1982;2025-12-31;18:26:17;18:43:14;174;160
42348622;4454426;M;1994;2025-12-31;18:26:22;18:38:43;194;35
42348624;4626757;M;1993;2025-12-31;18:26:27;18:39:53;140;194
42348625;4502110;M;1993;2025-12-31;18:26:42;18:29:19;225;224
42348626;3476762;M;1983;2025-12-31;18:26:55;18:33:29;364;226
42348627;4554537;F;1995;2025-12-31;18:26:59;18:35:33;86;69
42348628;2510547;M;1992;2025-12-31;18:26:58;18:36:20;24;82
42348629;2361712;F;1984;2025-12-31;18:27:39;18:35:55;55;271
42348630;2415743;M;1988;2025-12-31;18:27:40;18:46:53;194;272
42348631;2207114;M;2003;2025-12-31;18:27:56;18:37:55;268;282
42348632;47705;M;1988;2025-12-31;18:27:56;18:34:51;18;185
42348633;724201;M;1988;2025-12-31;18:28:16;18:57:31;312;50
42348634;4557556;M;2000;2025-12-31;18:28:41;18:44:01;54;231
42348635;244737;M;1963;2025-12-31;18:28:45;18:36:39;6;173
42348636;4527352;M;2007;2025-12-31;18:29:00;18:44:55;226;226
42348637;631337;M;1962;2025-12-31;18:29:09;18:31:26;333;272
42348638;763771;M;2001;2025-12-31;18:29:11;18:40:21;160;276
42348639;137533;F;1970;2025-12-31;18:29:25;18:31:50;324;377
42348640;557444;F;1997;2025-12-31;18:29:26;18:37:17;32;52
42348641;4630134;F;1995;2025-12-31;18:29:30;18:49:20;283;199
42348642;4505443;M;1995;2025-12-31;18:29:32;18:35:55;17;190
42348643;4573341;M;1993;2025-12-31;18:29:48;18:46:56;278;232
42348644;1522711;M;2002;2025-12-31;18:29:55;18:40:16;11;379
42348645;4525444;M;2000;2025-12-31;18:29:58;18:54:08;135;260
42348646;4557261;M;2004;2025-12-31;18:30:00;18:33:23;28;271
42348647;2223265;F;1992;2025-12-31;18:30:01;18:34:30;83;73
42348648;4053470;M;2005;2025-12-31;18:30:14;18:35:48;171;269
42348649;43277;M;1979;2025-12-31;18:30:51;18:41:26;268;35
42348650;4625442;F;2001;2025-12-31;18:31:02;18:38:00;266;157
42348651;333633;M;1987;2025-12-31;18:31:05;18:54:06;219;35
42348652;1067603;F;1991;2025-12-31;18:31:07;18:42:45;53;271
42348653;1743566;M;1995;2025-12-31;18:31:12;18:45:39;50;6
42348656;2250053;F;1999;2025-12-31;18:31:33;18:51:34;289;118
42348658;4577155;M;1990;2025-12-31;18:31:34;18:36:21;53;81
42348661;4527006;M;1999;2025-12-31;18:31:47;18:42:45;53;164
42348665;4054626;M;1992;2025-12-31;18:32:28;18:52:04;66;260
42348666;701153;M;1982;2025-12-31;18:32:30;18:35:19;200;199
42348667;4627174;F;1999;2025-12-31;18:32:40;18:37:28;27;11
42348672;455345;M;1985;2025-12-31;18:33:25;18:48:27;283;56
42348673;4061550;M;1996;2025-12-31;18:33:26;18:40:05;160;16
42348675;4557261;M;2004;2025-12-31;18:33:37;18:38:59;271;273
42348677;3367273;M;1985;2025-12-31;18:33:41;18:48:07;50;11
42348678;122177;M;1984;2025-12-31;18:33:47;18:53:35;280;29
42348680;4634275;M;1988;2025-12-31;18:33:51;18:47:08;11;178
42348682;4653234;M;1970;2025-12-31;18:34:02;18:42:59;77;69
42348683;624376;M;1994;2025-12-31;18:34:14;18:38:43;40;52
42348684;4547053;M;2004;2025-12-31;18:34:17;18:41:59;12;11
42348685;643343;M;1979;2025-12-31;18:34:22;18:42:36;266;159
42348686;301100;M;1959;2025-12-31;18:34:21;18:41:31;177;13
42348690;1547224;M;2002;2025-12-31;18:34:50;18:48:27;54;349
42348692;1632623;M;1996;2025-12-31;18:35:08;18:43:25;161;265
42348693;4536235;F;1993;2025-12-31;18:35:11;18:48:43;174;269
42348694;627764;M;1990;2025-12-31;18:35:15;18:46:30;177;12
42348695;1320226;M;1983;2025-12-31;18:35:18;18:53:42;154;35
42348697;4506675;M;1993;2025-12-31;18:35:20;18:46:14;58;273
42348698;501066;M;1961;2025-12-31;18:35:36;18:47:13;268;272
42348699;4634735;M;2001;2025-12-31;18:35:45;18:45:19;236;258
42348701;701153;M;1982;2025-12-31;18:35:53;18:37:19;199;196
42348702;1303563;M;1987;2025-12-31;18:35:55;18:39:18;229;257
42348703;4466473;F;1996;2025-12-31;18:35:59;18:50:17;128;253
42348704;2061552;M;1991;2025-12-31;18:35:57;19:02:53;312;44
42348705;1721321;M;2004;2025-12-31;18:36:14;18:39:13;130;131
42348706;504501;M;1996;2025-12-31;18:36:40;18:50:30;196;160
42348707;115566;F;1984;2025-12-31;18:36:41;18:55:44;219;85
42348708;357340;M;1979;2025-12-31;18:36:59;18:39:47;277;4
42348709;4530667;M;1975;2025-12-31;18:37:07;18:40:11;267;237
42348710;3471304;M;1999;2025-12-31;18:37:11;18:45:16;11;272
42348711;4524207;M;2005;2025-12-31;18:37:20;18:53:39;337;28
42348712;4531772;M;2002;2025-12-31;18:37:22;18:44:25;263;9
42348713;4633627;M;1991;2025-12-31;18:37:22;18:48:47;32;81
42348714;446325;F;1992;2025-12-31;18:37:25;19:01:09;70;385
42348715;1547205;M;1994;2025-12-31;18:37:55;18:53:24;271;81
42348716;240205;M;1993;2025-12-31;18:38:01;18:43:35;170;170
42348717;4577777;M;2007;2025-12-31;18:38:12;18:49:36;28;387
42348718;1723532;M;1985;2025-12-31;18:38:15;18:59:15;52;8
42348719;4462241;F;1982;2025-12-31;18:38:28;18:44:25;391;390
42348720;4460713;M;1974;2025-12-31;18:38:31;18:44:20;391;390
42348721;4652726;M;1996;2025-12-31;18:38:43;18:39:04;171;171
42348722;4555122;M;2006;2025-12-31;18:38:49;18:40:16;325;267
42348724;4653402;M;2004;2025-12-31;18:38:53;18:43:49;72;67
42348725;4557261;M;2004;2025-12-31;18:39:06;18:44:49;273;329
42348726;2420416;M;1994;2025-12-31;18:39:26;18:49:15;69;204
42348727;4026754;M;1993;2025-12-31;18:39:37;18:43:08;4;85
42348728;4647450;M;1988;2025-12-31;18:39:46;18:55:19;133;195
42348729;4612253;F;2005;2025-12-31;18:39:50;18:44:30;302;251
42348730;4521303;M;1974;2025-12-31;18:39:50;18:44:42;302;251
42348731;2511617;M;1981;2025-12-31;18:40:00;18:53:55;35;272
42348732;4617230;M;1997;2025-12-31;18:40:12;19:04:25;51;236
42348733;4626757;M;1993;2025-12-31;18:40:15;18:52:32;194;50
42348734;4473214;M;2002;2025-12-31;18:40:25;18:46:56;73;76
42348735;1120160;M;1995;2025-12-31;18:40:28;18:53:54;150;230
42348736;4036123;M;2000;2025-12-31;18:40:48;19:10:36;58;143
42348737;4540614;M;1986;2025-12-31;18:40:47;18:45:28;16;24
42348738;4570531;M;1987;2025-12-31;18:40:51;18:56:54;42;265
42348739;4561230;M;1970;2025-12-31;18:40:51;18:51:28;193;50
42348742;4545112;M;1973;2025-12-31;18:40:58;18:43:05;356;334
42348744;315463;M;1977;2025-12-31;18:41:02;18:47:25;28;269
42348749;1247144;M;1989;2025-12-31;18:41:20;18:46:41;255;255
42348750;33044;M;1981;2025-12-31;18:41:22;18:44:52;85;63
42348751;725642;M;1994;2025-12-31;18:41:21;18:48:59;17;5
42348753;1521617;M;1967;2025-12-31;18:41:45;18:50:10;350;273
42348754;537405;M;1991;2025-12-31;18:41:45;18:51:31;312;220
42348757;664064;M;1975;2025-12-31;18:41:55;18:44:05;37;53
42348758;4531475;F;1969;2025-12-31;18:42:07;18:49:31;155;255
42348759;454306;M;1990;2025-12-31;18:42:11;18:45:09;171;272
42348761;673514;M;1984;2025-12-31;18:42:14;18:45:12;171;272
42348762;475343;M;1985;2025-12-31;18:42:13;18:57:24;59;164
42348763;4627307;M;1997;2025-12-31;18:42:20;18:53:11;38;4
42348765;4642735;M;1999;2025-12-31;18:42:30;18:52:27;21;28
42348769;733554;M;1993;2025-12-31;18:42:42;18:49:04;87;85
42348770;4474121;M;2000;2025-12-31;18:42:46;18:48:19;13;42
42348771;2374254;M;1994;2025-12-31;18:42:44;18:55:54;69;9
42348772;2007214;M;1994;2025-12-31;18:43:03;18:44:13;73;73
42348773;1721321;M;2004;2025-12-31;18:43:10;18:57:51;131;204
42348774;3346043;M;2005;2025-12-31;18:43:12;18:56:55;30;247
42348775;4613020;M;1998;2025-12-31;18:43:14;18:55:57;194;51
42348776;106471;M;1991;2025-12-31;18:43:16;18:46:13;42;64
42348777;162636;M;1982;2025-12-31;18:43:33;18:47:03;28;36
42348778;1254132;M;1987;2025-12-31;18:43:36;18:50:01;48;51
42348783;4636057;F;1990;2025-12-31;18:43:49;18:56:21;179;179
42348785;4454426;M;1994;2025-12-31;18:43:52;18:51:16;35;272
42348787;151504;M;1993;2025-12-31;18:43:57;19:03:27;154;346
42348788;4547053;M;2004;2025-12-31;18:44:07;18:48:43;11;271
42348789;2742564;M;2001;2025-12-31;18:44:10;18:48:49;11;271
42348790;1242616;M;1996;2025-12-31;18:44:13;18:56:10;134;225
42348791;1067603;F;1991;2025-12-31;18:44:13;18:49:49;271;373
42348792;4631135;M;1988;2025-12-31;18:44:19;19:04:01;268;262
42348793;4634754;F;2002;2025-12-31;18:44:22;18:55:48;87;51
42348794;4531772;M;2002;2025-12-31;18:44:38;18:48:53;9;393
42348797;2007214;M;1994;2025-12-31;18:44:45;18:58:01;73;199
42348798;520127;M;1991;2025-12-31;18:44:47;19:04:34;268;262
42348799;326650;M;1989;2025-12-31;18:44:59;18:57:39;130;242
42348801;527706;M;2000;2025-12-31;18:45:06;18:52:39;278;283
42348803;4574152;M;2005;2025-12-31;18:45:18;19:07:47;135;50
42348804;1037336;M;1992;2025-12-31;18:45:15;18:55:23;3;51
42348805;1460542;M;1989;2025-12-31;18:45:22;19:02:33;199;27
42348806;4451555;F;1988;2025-12-31;18:45:26;18:57:16;345;213
42348807;1251173;F;1996;2025-12-31;18:45:35;18:46:53;193;197
42348808;730166;F;1982;2025-12-31;18:45:41;18:57:08;311;179
42348809;4041365;M;1980;2025-12-31;18:45:44;19:05:40;87;243
42348810;213375;M;1982;2025-12-31;18:45:46;18:58:49;76;272
42348812;702473;M;1990;2025-12-31;18:45:47;18:46:39;333;333
42348814;3374416;M;2000;2025-12-31;18:45:58;18:49:19;295;102
42348816;116300;M;1981;2025-12-31;18:46:03;18:50:02;193;42
42348817;3370335;M;1988;2025-12-31;18:46:04;18:48:27;3;85
42348818;4572742;M;1987;2025-12-31;18:46:07;19:00:14;268;268
42348820;4544777;F;1999;2025-12-31;18:46:12;19:07:26;203;82
42348822;4506675;M;1993;2025-12-31;18:46:30;18:55:24;273;350
42348823;1533755;M;1997;2025-12-31;18:46:31;18:58:08;15;35
42348824;702473;M;1990;2025-12-31;18:46:56;18:55:07;333;36
42348826;4534076;M;1963;2025-12-31;18:47:14;19:10:59;52;337
42348827;4627174;F;1999;2025-12-31;18:47:13;18:50:51;157;359
42348828;501066;M;1961;2025-12-31;18:47:20;19:01:00;272;272
42348829;1617145;F;1996;2025-12-31;18:47:34;19:08:27;11;182
42348830;515151;M;2000;2025-12-31;18:47:41;18:48:40;24;39
42348831;4610557;M;1991;2025-12-31;18:48:02;18:48:09;11;11
42348832;4646323;M;2006;2025-12-31;18:48:05;18:59:03;352;312
42348833;4652726;M;1996;2025-12-31;18:48:10;19:23:33;171;11
42348834;4527454;F;2001;2025-12-31;18:48:12;18:51:59;268;31
42348835;1467106;M;1995;2025-12-31;18:48:24;18:52:24;311;157
42348836;3367273;M;1985;2025-12-31;18:48:47;18:51:57;11;182
42348837;515151;M;2000;2025-12-31;18:48:50;19:00:00;39;39
42348838;4610557;M;1991;2025-12-31;18:48:58;19:08:20;11;182
42348840;4403110;M;1965;2025-12-31;18:49:26;18:59:58;49;199
42348841;1755751;M;1997;2025-12-31;18:49:31;19:03:11;164;164
42348842;6044;M;1968;2025-12-31;18:49:53;18:56:30;53;39
42348843;2523667;F;1991;2025-12-31;18:49:58;19:00:25;393;2
42348846;1652673;M;1986;2025-12-31;18:50:10;19:00:23;393;2
42348849;4514243;M;1989;2025-12-31;18:50:20;18:59:15;80;73
42348850;4455033;M;1979;2025-12-31;18:50:26;18:53:29;110;340
42348851;504501;M;1996;2025-12-31;18:50:48;19:00:45;160;265
42348852;4642360;M;1986;2025-12-31;18:50:54;18:52:31;32;65
42348853;4647046;F;2005;2025-12-31;18:51:14;19:11:52;42;271
42348854;4510556;NULL;1993;2025-12-31;18:51:15;18:57:05;197;18
42348855;4464273;M;2006;2025-12-31;18:51:17;19:11:44;42;271
42348856;135630;M;1992;2025-12-31;18:51:20;18:55:21;365;230
42348857;1424247;M;1975;2025-12-31;18:51:26;18:52:13;271;271
42348858;571651;F;1993;2025-12-31;18:51:30;18:55:50;30;11
42348859;25617;M;1991;2025-12-31;18:51:35;19:19:18;112;106
42348860;307570;M;1988;2025-12-31;18:51:39;19:07:31;69;69
42348861;422337;M;1990;2025-12-31;18:51:46;19:07:34;69;69
42348864;445500;M;1995;2025-12-31;18:52:08;19:01:02;58;76
42348866;2507425;F;1970;2025-12-31;18:52:16;18:57:28;347;271
42348868;4552763;M;2000;2025-12-31;18:52:20;19:01:13;174;33
42348869;4506656;M;1996;2025-12-31;18:52:22;18:56:55;54;78
42348870;1424247;M;1975;2025-12-31;18:52:33;19:08:37;271;187
42348871;4560337;F;1999;2025-12-31;18:52:41;18:57:39;160;161
42348872;2033323;M;1998;2025-12-31;18:52:46;18:56:34;3;85
42348873;4636131;M;2000;2025-12-31;18:52:59;19:00:13;42;64
42348874;4626757;M;1993;2025-12-31;18:53:03;18:58:58;50;54
42348875;116300;M;1981;2025-12-31;18:53:04;18:59:17;42;4
42348876;3501063;M;1971;2025-12-31;18:53:05;19:06:36;262;28
42348877;4470101;M;2000;2025-12-31;18:53:06;18:56:02;72;79
42348878;4027210;M;1992;2025-12-31;18:53:15;18:56:32;88;208
42348879;4506777;F;2001;2025-12-31;18:53:23;19:08:07;169;268
42348880;2733613;M;2002;2025-12-31;18:53:57;18:57:35;231;257
42348881;4626705;F;1992;2025-12-31;18:54:01;19:00:09;66;74
42348882;4630772;M;2000;2025-12-31;18:54:09;19:00:24;296;390
42348883;1120160;M;1995;2025-12-31;18:54:15;19:03:57;230;353
42348884;4030577;M;2001;2025-12-31;18:54:37;18:57:13;81;58
42348887;2414010;M;1992;2025-12-31;18:54:49;19:14:15;271;11
42348888;420225;M;1982;2025-12-31;18:55:09;19:07:07;11;277
42348889;4466473;F;1996;2025-12-31;18:55:13;19:08:10;253;51
42348890;723412;M;1981;2025-12-31;18:55:26;19:02:41;341;265
42348891;1242241;F;1993;2025-12-31;18:55:38;19:01:30;11;255
42348892;1020473;M;1962;2025-12-31;18:55:47;19:11:01;371;66
42348893;4557261;M;2004;2025-12-31;18:55:53;19:12:25;329;350
42348894;40076;F;1980;2025-12-31;18:56:03;19:10:52;53;162
42348896;4534624;M;2000;2025-12-31;18:56:15;19:02:46;392;165
42348897;4052624;M;1987;2025-12-31;18:56:16;19:06:44;387;162
42348899;2316113;M;1970;2025-12-31;18:56:22;19:01:11;11;35
42348900;4543052;M;2003;2025-12-31;18:56:44;19:26:31;351;11
42348901;347732;M;1994;2025-12-31;18:56:50;19:02:21;36;39
42348902;4507610;M;1981;2025-12-31;18:56:52;19:00:15;16;21
42348903;1617560;M;2001;2025-12-31;18:56:53;18:58:56;271;347
42348904;64604;F;1982;2025-12-31;18:56:59;19:01:16;16;21
42348905;4515753;F;1997;2025-12-31;18:56:59;19:04:02;226;233
42348906;1255455;M;1999;2025-12-31;18:56:59;19:03:47;226;233
42348907;4630316;M;1999;2025-12-31;18:57:05;19:15:04;194;396
42348908;2754672;M;1983;2025-12-31;18:57:12;19:02:05;65;73
42348909;4636511;F;1994;2025-12-31;18:57:17;18:59:22;344;342
42348910;4451555;F;1988;2025-12-31;18:57:38;19:05:33;213;221
42348911;4477515;M;1970;2025-12-31;18:57:45;19:02:37;193;191
42348912;4504203;M;1999;2025-12-31;18:57:57;19:22:43;54;82
42348915;1533755;M;1997;2025-12-31;18:58:19;19:08:08;35;324
42348916;4636753;F;2000;2025-12-31;18:58:25;19:11:07;322;375
42348919;642524;F;1992;2025-12-31;18:58:50;19:01:30;4;83
42348920;3460350;M;1984;2025-12-31;18:58:50;19:01:31;4;83
42348921;4652544;M;2005;2025-12-31;18:58:54;19:02:24;63;85
42348922;213375;M;1982;2025-12-31;18:59:05;19:05:50;272;387
42348923;2007214;M;1994;2025-12-31;18:59:12;19:21:13;199;131
42348924;2110304;M;1991;2025-12-31;18:59:21;19:10:51;262;72
42348925;47705;M;1988;2025-12-31;18:59:22;19:06:03;185;18
42348926;274241;M;1991;2025-12-31;18:59:33;19:02:50;11;24
42348928;1721321;M;2004;2025-12-31;18:59:42;19:10:58;204;77
42348933;330231;M;1987;2025-12-31;19:00:03;19:05:58;185;18
42348935;4516606;F;2006;2025-12-31;19:00:19;19:11:37;38;268
42348936;4636131;M;2000;2025-12-31;19:00:27;19:06:36;64;85
42348937;4565336;F;2003;2025-12-31;19:00:27;19:06:15;64;85
42348938;4647313;F;1999;2025-12-31;19:00:29;19:31:13;307;208
42348939;2150625;M;1981;2025-12-31;19:00:30;19:02:56;397;273
42348942;4061440;M;1987;2025-12-31;19:00:47;19:08:36;58;376
42348947;2076066;M;1999;2025-12-31;19:01:38;19:09:56;73;73
42348949;515143;F;1989;2025-12-31;19:02:13;19:08:09;307;363
42348950;4462021;F;1986;2025-12-31;19:02:13;19:15:07;78;229
42348951;2413502;M;1983;2025-12-31;19:02:17;19:22:12;160;197
42348952;4642424;F;1995;2025-12-31;19:02:26;19:22:10;190;283
42348954;4036753;M;2008;2025-12-31;19:02:52;19:24:32;341;74
42348955;1234167;M;1999;2025-12-31;19:02:53;19:07:04;110;339
42348956;4622676;F;2001;2025-12-31;19:02:56;19:09:25;160;363
42348957;2061552;M;1991;2025-12-31;19:02:58;19:13:40;44;160
42348959;4626344;M;2002;2025-12-31;19:03:12;19:08:30;278;283
42348960;2150625;M;1981;2025-12-31;19:03:22;19:21:09;273;5
42348961;1030506;M;1988;2025-12-31;19:03:30;19:10:20;43;38
42348962;4502740;F;1991;2025-12-31;19:03:38;19:12:17;164;159
42348963;4552441;F;1999;2025-12-31;19:03:43;19:09:34;324;273
42348966;2332470;M;1992;2025-12-31;19:04:12;19:19:36;254;354
42348967;4572244;M;1991;2025-12-31;19:04:20;19:12:48;337;166
42348968;325261;M;2001;2025-12-31;19:04:29;19:16:07;312;211
42348969;146462;M;1963;2025-12-31;19:04:29;19:10:14;161;155
42348970;4525736;M;2002;2025-12-31;19:04:35;19:22:13;204;388
42348971;4034347;M;1994;2025-12-31;19:04:41;19:13:35;333;363
42348972;121427;M;1994;2025-12-31;19:04:43;19:14:35;400;78
42348973;2765375;M;1998;2025-12-31;19:05:18;19:22:19;70;56
42348974;2711662;F;2001;2025-12-31;19:05:26;19:22:17;208;2
42348975;432162;M;1987;2025-12-31;19:05:30;19:10:00;11;24
42348976;1037204;M;1996;2025-12-31;19:06:14;19:10:15;24;38
42348977;560423;M;1988;2025-12-31;19:06:31;19:14:48;194;50
42348978;2630430;F;1996;2025-12-31;19:06:42;19:15:25;328;163
42348979;4046664;M;1996;2025-12-31;19:06:52;19:12:50;267;150
42348980;2666042;M;1975;2025-12-31;19:06:58;19:20:09;19;194
42348981;4560406;M;2000;2025-12-31;19:06:59;19:21:32;54;75
42348982;153544;M;1980;2025-12-31;19:07:23;19:23:12;54;23
42348983;1335736;M;1999;2025-12-31;19:07:31;19:15:47;40;255
42348984;4556616;NULL;1997;2025-12-31;19:07:37;19:30:38;281;271
42348987;1542423;M;1998;2025-12-31;19:07:52;19:17:53;201;51
42348990;3464533;M;2004;2025-12-31;19:07:57;19:24:13;296;164
42348993;3370335;M;1988;2025-12-31;19:08:08;19:11:26;85;3
42348995;4652544;M;2005;2025-12-31;19:08:13;19:11:43;85;63
42348996;4607630;NULL;1999;2025-12-31;19:08:11;19:11:53;72;50
42348998;571651;F;1993;2025-12-31;19:08:17;19:21:02;11;271
42348999;4550040;M;1999;2025-12-31;19:08:26;19:14:35;325;232
42349000;1307344;F;1994;2025-12-31;19:08:52;19:18:13;17;164
42349001;1424247;M;1975;2025-12-31;19:08:55;19:17:26;187;200
42349002;4473775;M;1985;2025-12-31;19:08:58;19:12:54;249;5
42349008;4524207;M;2005;2025-12-31;19:09:20;19:25:04;54;257
42349010;4620173;M;1989;2025-12-31;19:09:44;19:19:46;332;350
42349012;4604732;F;2001;2025-12-31;19:10:04;19:25:18;337;271
42349013;4533546;M;1980;2025-12-31;19:10:04;19:15:13;259;281
42349016;4552001;M;2000;2025-12-31;19:10:19;19:21:11;195;154
42349017;4544213;M;1995;2025-12-31;19:10:35;19:27:20;56;44
42349019;4535377;M;1996;2025-12-31;19:10:41;19:20:13;23;159
42349022;4521526;M;2000;2025-12-31;19:10:55;19:18:01;81;256
42349024;4611046;M;1989;2025-12-31;19:10:59;19:30:44;59;70
42349025;4470002;M;1998;2025-12-31;19:11:00;19:17:44;143;235
42349027;2030312;M;2006;2025-12-31;19:11:07;19:31:48;83;201
42349029;2110304;M;1991;2025-12-31;19:11:11;19:18:49;72;199
42349030;1633525;F;2001;2025-12-31;19:11:14;19:18:07;81;256
42349031;1052525;F;1986;2025-12-31;19:11:29;19:19:41;61;73
42349032;4466245;M;2002;2025-12-31;19:11:30;19:15:03;260;54
42349034;2524332;M;1986;2025-12-31;19:11:42;19:19:45;131;206
42349035;1261610;M;1970;2025-12-31;19:11:43;19:14:10;241;242
42349037;546144;M;1987;2025-12-31;19:12:00;19:21:49;40;50
42349038;620460;M;1987;2025-12-31;19:12:02;19:19:40;398;274
42349042;537405;M;1991;2025-12-31;19:12:23;19:24:24;220;253
42349043;2354644;M;1995;2025-12-31;19:12:25;19:23:32;265;154
42349044;1736440;M;1997;2025-12-31;19:12:25;19:37:42;15;56
42349046;4636753;F;2000;2025-12-31;19:12:33;19:20:04;375;54
42349047;1020473;M;1962;2025-12-31;19:12:37;19:24:47;66;160
42349049;447400;M;1989;2025-12-31;19:12:47;19:17:36;26;52
42349050;413300;M;1997;2025-12-31;19:12:50;19:31:16;188;50
42349052;4464273;M;2006;2025-12-31;19:12:49;19:21:38;271;181
42349053;4647046;F;2005;2025-12-31;19:12:49;19:21:16;271;181
42349054;4505226;NULL;2005;2025-12-31;19:13:08;19:17:57;40;51
42349055;2137344;F;1989;2025-12-31;19:13:21;19:22:31;346;30
42349057;4557261;M;2004;2025-12-31;19:13:27;19:29:24;350;110
42349058;2061552;M;1991;2025-12-31;19:13:45;19:32:48;160;326
42349063;2414010;M;1992;2025-12-31;19:14:31;19:24:34;11;379
42349064;2573673;F;1973;2025-12-31;19:14:33;19:37:16;277;177
42349065;4553316;NULL;1999;2025-12-31;19:14:38;19:18:19;257;229
42349066;202141;M;1975;2025-12-31;19:14:50;19:19:53;330;158
42349069;4624645;M;2001;2025-12-31;19:15:13;19:27:22;74;74
42349070;4606277;M;2000;2025-12-31;19:15:13;19:37:18;15;272
42349071;2047513;M;2004;2025-12-31;19:15:10;19:17:56;72;73
42349072;4460207;M;1985;2025-12-31;19:15:16;19:30:02;221;283
42349073;333264;M;1986;2025-12-31;19:15:24;19:19:49;21;33
42349075;2303474;M;2001;2025-12-31;19:15:45;19:20:41;158;272
42349076;1721321;M;2004;2025-12-31;19:15:46;19:19:31;77;54
42349077;2716136;M;1992;2025-12-31;19:15:53;19:18:59;130;128
42349078;451633;F;1994;2025-12-31;19:16:28;19:19:35;106;100
42349079;1277474;M;1987;2025-12-31;19:16:25;19:26:13;21;61
42349080;4605471;F;2002;2025-12-31;19:16:34;19:33:43;170;188
42349081;2145751;M;1997;2025-12-31;19:16:38;19:22:15;183;160
42349082;4512715;M;1996;2025-12-31;19:16:40;19:19:32;271;27
42349083;1507206;F;1998;2025-12-31;19:16:50;19:20:38;257;231
42349084;121427;M;1994;2025-12-31;19:17:00;19:27:35;78;54
42349085;4612124;M;1983;2025-12-31;19:17:02;19:32:01;340;295
42349086;43277;M;1979;2025-12-31;19:17:09;19:39:53;35;178
42349087;4547714;M;1993;2025-12-31;19:17:14;19:40:16;312;225
42349088;4647010;M;1998;2025-12-31;19:17:16;19:25:01;78;376
42349089;3504630;M;1995;2025-12-31;19:17:41;19:22:09;389;341
42349090;1432772;M;1995;2025-12-31;19:17:46;19:18:44;11;11
42349091;1104122;F;1997;2025-12-31;19:18:01;19:24:42;381;307
42349092;2762072;M;1987;2025-12-31;19:18:09;19:27:30;346;54
42349093;51701;M;1977;2025-12-31;19:18:23;19:24:18;36;62
42349094;3354673;M;1988;2025-12-31;19:18:24;19:20:10;60;53
42349095;365057;M;1994;2025-12-31;19:18:30;19:28:26;397;35
42349096;1424247;M;1975;2025-12-31;19:17:53;19:28:16;200;50
42349097;1432772;M;1995;2025-12-31;19:18:52;19:22:01;11;182
42349098;2616162;M;1995;2025-12-31;19:19:04;19:31:37;183;70
42349099;2110304;M;1991;2025-12-31;19:19:08;19:22:32;199;194
42349100;2033323;M;1998;2025-12-31;19:19:37;19:22:58;85;83
42349102;4534150;F;1987;2025-12-31;19:20:02;19:41:39;319;43
42349103;4626561;M;1997;2025-12-31;19:20:04;19:24:55;156;26
42349104;1704276;F;1999;2025-12-31;19:20:04;19:44:52;271;303
42349106;4513556;M;1992;2025-12-31;19:20:22;19:27:22;35;175
42349107;2666042;M;1975;2025-12-31;19:20:23;19:34:48;194;351
42349109;2716136;M;1992;2025-12-31;19:20:27;19:37:44;128;192
42349111;4643353;M;1992;2025-12-31;19:20:34;19:34:31;156;163
42349112;25617;M;1991;2025-12-31;19:20:46;19:27:56;106;339
42349113;4565151;M;2000;2025-12-31;19:20:55;19:29:55;17;5
42349114;4577246;M;1969;2025-12-31;19:21:05;19:24:06;257;230
42349115;475343;M;1985;2025-12-31;19:21:14;19:37:08;164;59
42349116;105757;M;1971;2025-12-31;19:21:16;19:37:01;52;5
42349117;2523607;M;1968;2025-12-31;19:21:27;19:43:29;137;137
42349118;2413656;M;2004;2025-12-31;19:21:35;19:34:50;363;18
42349119;4044577;M;1992;2025-12-31;19:21:37;19:25:45;75;80
42349120;1026030;F;1993;2025-12-31;19:21:43;19:26:42;8;35
42349121;6757;M;1969;2025-12-31;19:21:48;19:32:00;232;230
42349122;2714731;M;1998;2025-12-31;19:21:54;19:40:03;115;296
42349123;546144;M;1987;2025-12-31;19:21:57;19:56:09;50;40
42349125;571651;F;1993;2025-12-31;19:22:03;19:30:35;271;260
42349127;4050314;M;1970;2025-12-31;19:22:09;19:34:21;357;52
42349128;1432772;M;1995;2025-12-31;19:22:13;19:31:01;182;11
42349129;4623363;M;1985;2025-12-31;19:22:22;19:36:32;386;366
42349130;662024;F;1993;2025-12-31;19:23:18;19:31:08;235;267
42349132;4563122;M;1964;2025-12-31;19:23:20;19:29:55;15;69
42349134;4617720;M;1974;2025-12-31;19:23:27;19:30:36;154;176
42349135;711703;M;1989;2025-12-31;19:23:26;19:25:18;55;35
42349136;4554721;M;1987;2025-12-31;19:23:37;19:28:27;291;290
42349140;333633;M;1987;2025-12-31;19:23:48;19:30:49;35;39
